id,fecha,producto,precio,cantidad
11265,12-01-2023,Katana Acero,881.98,1
11266,Ayer,Kunai Hierro,155.96,7
11266,Ayer,Kunai Hierro,155.96,7
11267,18/04/2023,Shuriken,1258.18,10
11268,04-11-2023,Kunai Hierro,985.42,1
11269,01-21-2023,Kunai Hierro,1347.5,6
11270,Ayer,Boken Entrenamiento,978.7,1
11271,08-01-2023,Boken Entrenamiento,994.03,7
11272,2023-11-17,Shuriken,16.2,4
11273,Hace 2 dias,Tanto Madera,1484.15,8
11274,10-04-2023,Katana Acero,1372.06,9
11275,2023-01-21,Tanto Madera,1192.53,10
11276,04/09/2023,Kunai Hierro,272.61,4
11277,04-19-2023,Katana Acero,1295.2,3
11278,09-19-2023,Shuriken,735.3,1
11279,28/01/2023,Nodachi Elite,56.2,3
11280,21/08/2023,  katana acero  ,166.58,5
11281,19/09/2023,Boken Entrenamiento,538.65,1
11282,12-27-2023,Boken Entrenamiento,726.66,9
11283,31/01/2023,Katana Acero,327.12,5
11284,04-28-2023,Kunai Hierro,825.35,4
11285,11-14-2023,Kunai Hierro,1394.89,3
11286,2023-10-03,Boken Entrenamiento,578.04,-1
11287,Hace 2 dias,  Shuriken  ,471.49,1
11288,04-08-2023,Tanto Madera,256.6,1
11289,12-30-2023,Nodachi Elite,157.0,1
11290,06-11-2023,Nodachi Elite,37.53,3
11291,Ayer,Katana Acero,1335.6,1
11292,03-26-2023,Boken Entrenamiento,450.78,1
11293,2023-09-18,Katana Acero,811.84,4
11294,Ayer,Tanto Madera,1333.94,10
11295,2023-10-25,Kunai Hierro,441.27,4
11296,Ayer,Shuriken,324.82,-1
11297,28/05/2023,Shuriken,850.02,4
11298,21/11/2023,nodachi elite,,1
11299,Hace 2 dias,Kunai Hierro,1029.72,1
11300,05-20-2023,Shuriken,1194.0,7
11301,Hace 2 dias,Boken Entrenamiento,1361.53,6
11302,20/03/2023,Tanto Madera,1143.24,9
11303,Ayer,Kunai Hierro,848.3,6
11304,2023-11-17,Shuriken,419.08,2
11305,2023-03-24,Kunai Hierro,1283.31,10
11306,02/03/2023,Shuriken,804.55,7
11307,20/08/2023,Shuriken,ERR,2
11308,09/07/2023,Boken Entrenamiento,503.65,5
11309,2023-08-22,Tanto Madera,663.61,2
11310,2023-10-08,Nodachi Elite,1256.94,2
11311,08/11/2023,boken entrenamiento,240.07,1
11312,2023-08-02,Nodachi Elite,922.58,4
11313,Hace 2 dias,Boken Entrenamiento,122.05,2
11314,12-28-2023,Tanto Madera,764.12,1
11315,12/12/2023,Nodachi Elite,492.48,3
11316,Hace 2 dias,Shuriken,700.56,6
11317,21/01/2023,Kunai Hierro,447.09,5
11318,04-28-2023,Katana Acero,464.72,6
11319,Ayer,Tanto Madera,975.68,5
11320,01-25-2023,Tanto Madera,577.16,9
11321,18/11/2023,Tanto Madera,250.34,5
11322,09/11/2023,Kunai Hierro,324.08,1
11323,23/11/2023,Nodachi Elite,957.11,6
11324,16/03/2023,Kunai Hierro,1128.0,8
11325,11-22-2023,Boken Entrenamiento,818.55,6
11326,2023-10-15,Kunai Hierro,605.05,6
11327,Hace 2 dias,Tanto Madera,862.48,1
11328,05-09-2023,Katana Acero,957.14,4
11329,2023-01-04,Boken Entrenamiento,1442.26,6
11330,Ayer,Nodachi Elite,848.33,6
11331,03-30-2023,Shuriken,490.31,7
11332,30/03/2023,  Nodachi Elite  ,1279.47,8
11333,2023-11-09,Tanto Madera,1215.49,9
11334,28/01/2023,Tanto Madera,636.63,6
11335,18/02/2023,Boken Entrenamiento,985.03,10
11336,Hace 2 dias,Nodachi Elite,201.54,8
11337,02/12/2023,Nodachi Elite,1318.49,7
11338,02/12/2023,Nodachi Elite,599.77,1
11339,2023-07-21,Kunai Hierro,1407.59,1
11340,Hace 2 dias,Boken Entrenamiento,367.5,3
11341,Ayer,Nodachi Elite,115.59,9
11342,2023-06-08,Nodachi Elite,1392.63,7
11343,2023-12-15,Nodachi Elite,484.3,10
11344,Hace 2 dias,tanto madera,1270.99,4
11345,2023-03-20,Nodachi Elite,717.39,3
11346,03-31-2023,Tanto Madera,632.57,2
11347,10/08/2023,Tanto Madera,961.47,7
11348,2023-12-05,Katana Acero,870.41,3
11349,Hace 2 dias,Katana Acero,424.06,6
11350,15/05/2023,Katana Acero,232.65,6
11351,Ayer,Tanto Madera,1205.71,4
11352,08-08-2023,Tanto Madera,715.76,1
11353,2023-02-19,Katana Acero,227.09,1
11354,2023-07-01,Kunai Hierro,460.99,7
11355,12/02/2023,Kunai Hierro,122.57,8
11356,Hace 2 dias,Nodachi Elite,1182.45,9
11357,Hace 2 dias,Katana Acero,643.92,-1
11358,2023-09-07,Tanto Madera,233.0,10
11359,Hace 2 dias,Tanto Madera,1071.03,8
11360,26/11/2023,Kunai Hierro,,9
11361,2023-01-30,boken entrenamiento,766.38,10
11362,30/03/2023,Nodachi Elite,564.66,2
11363,07-11-2023,Tanto Madera,185.49,5
11364,Hace 2 dias,Kunai Hierro,336.78,-1
11364,Hace 2 dias,Kunai Hierro,336.78,-1
11365,2023-06-20,Kunai Hierro,169.06,4
11366,2023-06-15,Kunai Hierro,1156.49,9
11367,Ayer,Boken Entrenamiento,538.09,-1
11368,2023-05-09,Tanto Madera,110.37,5
11369,Ayer,Boken Entrenamiento,1322.74,7
11370,2023-05-17,Nodachi Elite,835.95,6
11371,03/11/2023,Shuriken,237.37,1
11372,05-14-2023,Kunai Hierro,1226.65,4
11373,04/09/2023,Nodachi Elite,1199.49,9
11374,2023-01-09,Nodachi Elite,110.74,3
11375,10-28-2023,Katana Acero,ERR,5
11375,10-28-2023,Katana Acero,ERR,5
11376,Hace 2 dias,Nodachi Elite,1110.42,2
11377,27/03/2023,Boken Entrenamiento,198.96,3
11378,2023-12-23,Tanto Madera,228.65,6
11379,2023-07-04,Tanto Madera,284.92,10
11380,2023-11-02,Kunai Hierro,1178.19,4
11381,2023-04-06,Nodachi Elite,461.04,3
11382,Ayer,shuriken,378.95,5
11383,2023-01-07,Boken Entrenamiento,385.37,1
11384,09/01/2023,Kunai Hierro,671.46,7
11385,2023-07-25,Kunai Hierro,448.25,9
11386,07-05-2023,Shuriken,672.68,8
11387,2023-01-19,  Kunai Hierro  ,,9
11388,2023-08-01,Katana Acero,730.74,5
11389,03-24-2023,Shuriken,441.83,3
11390,22/11/2023,Kunai Hierro,1068.6,5
11391,2023-10-31,Kunai Hierro,42.62,1
11392,02-02-2023,Kunai Hierro,988.99,2
11393,Hace 2 dias,Nodachi Elite,919.72,8
11394,03-21-2023,Katana Acero,1030.43,6
11395,06-24-2023,Shuriken,1042.79,1
11396,Hace 2 dias,Katana Acero,1253.83,2
11397,08-17-2023,Shuriken,1026.66,-1
11398,11-02-2023,Nodachi Elite,1304.71,10
11399,21/06/2023,Tanto Madera,398.72,6
11400,2023-06-26,Shuriken,1268.87,9
11401,06-02-2023,Kunai Hierro,84.08,8
11402,Hace 2 dias,Nodachi Elite,,7
11403,Ayer,Nodachi Elite,145.94,3
11404,23/01/2023,Shuriken,1481.31,8
11405,2023-05-31,Kunai Hierro,628.87,5
11406,Hace 2 dias,Nodachi Elite,588.0,2
11407,Hace 2 dias,  Boken Entrenamiento  ,277.59,6
11408,Ayer,shuriken,237.49,6
11409,Ayer,Tanto Madera,1200.02,2
11409,Ayer,Tanto Madera,1200.02,2
11410,06-08-2023,Katana Acero,1182.79,6
11411,Ayer,Kunai Hierro,1426.41,6
11412,2023-03-23,Nodachi Elite,1435.47,4
11413,2023-09-23,Kunai Hierro,603.52,5
11414,2023-05-23,Kunai Hierro,103.34,8
11415,2023-01-05,  Tanto Madera  ,329.59,10
11416,Hace 2 dias,Nodachi Elite,22.37,4
11417,20/06/2023,Boken Entrenamiento,449.28,3
11418,21/11/2023,Tanto Madera,155.32,4
11419,Ayer,Katana Acero,ERR,8
11420,09-23-2023,Katana Acero,1004.67,3
11421,Hace 2 dias,Shuriken,173.07,5
11422,01/02/2023,Tanto Madera,ERR,5
11423,10/01/2023,  Nodachi Elite  ,1331.41,9
11424,26/03/2023,Shuriken,,3
11425,Ayer,Nodachi Elite,434.24,3
11426,12-10-2023,Shuriken,1054.88,4
11427,08-15-2023,Tanto Madera,1099.21,10
11428,01/07/2023,Tanto Madera,1199.94,7
11429,10-16-2023,Katana Acero,1034.21,10
11430,Hace 2 dias,Shuriken,1035.79,2
11431,04-02-2023,Boken Entrenamiento,,8
11432,09-23-2023,Katana Acero,542.8,4
11433,Hace 2 dias,Nodachi Elite,1333.66,6
11434,11/10/2023,Shuriken,964.11,6
11435,Ayer,Nodachi Elite,910.94,10
11435,Ayer,Nodachi Elite,910.94,10
11436,02/11/2023,Katana Acero,444.05,4
11437,2023-08-23,shuriken,ERR,3
11438,Hace 2 dias,Kunai Hierro,570.26,7
11439,26/07/2023,  Tanto Madera  ,478.76,1
11440,Ayer,Katana Acero,1060.19,8
11441,2023-03-22,Kunai Hierro,1280.22,7
11442,2023-09-24,Boken Entrenamiento,1306.87,4
11443,01/05/2023,Kunai Hierro,345.64,3
11444,11-23-2023,Katana Acero,664.69,2
11445,2023-08-16,Nodachi Elite,836.06,5
11446,Ayer,Kunai Hierro,1431.94,6
11447,Hace 2 dias,Boken Entrenamiento,493.42,9
11448,18/02/2023,Kunai Hierro,1023.0,10
11449,Ayer,Nodachi Elite,1396.73,4
11450,Hace 2 dias,Shuriken,213.94,8
11451,2023-06-17,Katana Acero,206.48,-1
11452,06-30-2023,Nodachi Elite,77.37,10
11453,09-14-2023,Shuriken,1319.01,2
11454,08/08/2023,Katana Acero,905.24,1
11455,Hace 2 dias,Kunai Hierro,1200.69,4
11456,Ayer,Boken Entrenamiento,438.76,2
11457,Ayer,Tanto Madera,1305.58,5
11458,22/01/2023,Katana Acero,577.04,6
11459,21/04/2023,Katana Acero,,9
11460,Hace 2 dias,Kunai Hierro,917.17,7
11461,08-06-2023,Nodachi Elite,661.93,6
11462,02-02-2023,Tanto Madera,1065.46,10
11462,02-02-2023,Tanto Madera,1065.46,10
11463,05-02-2023,Shuriken,924.48,7
11464,17/11/2023,Nodachi Elite,838.06,8
11465,2023-03-02,  Kunai Hierro  ,697.65,8
11466,Ayer,Kunai Hierro,628.21,3
11467,08-03-2023,Kunai Hierro,1030.79,4
11468,Ayer,Boken Entrenamiento,564.34,2
11469,09-22-2023,Kunai Hierro,309.73,7
11470,Hace 2 dias,Boken Entrenamiento,204.99,2
11471,02-02-2023,Boken Entrenamiento,1045.46,9
11471,02-02-2023,Boken Entrenamiento,1045.46,9
11472,24/11/2023,Katana Acero,852.56,3
11473,18/01/2023,Boken Entrenamiento,1075.17,7
11474,15/12/2023,Boken Entrenamiento,695.22,6
11475,19/10/2023,Shuriken,1083.91,3
11476,05-17-2023,Tanto Madera,173.43,2
11477,Hace 2 dias,  Shuriken  ,,9
11478,08-14-2023,Tanto Madera,741.2,1
11479,2023-06-08,Shuriken,1363.99,2
11480,07-17-2023,Boken Entrenamiento,1304.77,5
11481,2023-04-21,Kunai Hierro,933.73,5
11482,06/06/2023,Shuriken,946.59,6
11483,2023-11-03,Boken Entrenamiento,1229.27,1
11484,17/07/2023,Tanto Madera,40.74,8
11485,Hace 2 dias,Nodachi Elite,705.83,9
11486,02-21-2023,Shuriken,640.39,3
11487,2023-08-10,  Shuriken  ,1128.23,3
11488,09-16-2023,Kunai Hierro,749.43,8
11489,2023-10-28,Shuriken,660.15,9
11490,Ayer,Nodachi Elite,1125.81,4
11491,24/03/2023,Shuriken,1385.35,1
11492,2023-02-22,Kunai Hierro,357.72,4
11493,Hace 2 dias,Boken Entrenamiento,1047.86,9
11494,01-01-2024,Kunai Hierro,1317.28,8
11495,2023-06-09,Katana Acero,1241.61,9
11495,2023-06-09,Katana Acero,1241.61,9
11496,Hace 2 dias,Boken Entrenamiento,712.31,2
11497,09-30-2023,Boken Entrenamiento,404.93,1
11498,25/02/2023,Kunai Hierro,537.87,6
11499,Hace 2 dias,Nodachi Elite,78.49,3
11500,2023-12-27,Nodachi Elite,40.79,3
11501,2023-03-20,Nodachi Elite,558.28,1
11502,03/09/2023,Kunai Hierro,1173.28,5
11503,2023-01-21,Katana Acero,1112.98,8
11504,06-04-2023,Nodachi Elite,289.63,5
11505,07/02/2023,Tanto Madera,179.37,9
11506,2023-08-29,Boken Entrenamiento,376.22,9
11507,09/10/2023,Boken Entrenamiento,62.06,10
11508,2023-01-11,Shuriken,238.03,8
11509,03-09-2023,Kunai Hierro,922.74,4
11510,09/07/2023,Tanto Madera,215.68,2
11511,Ayer,Katana Acero,485.36,8
11512,Ayer,Katana Acero,,5
11513,Ayer,Tanto Madera,1214.19,4
11514,Ayer,Tanto Madera,604.82,10
11515,2023-01-23,Shuriken,947.81,4
11516,2023-05-06,Tanto Madera,1005.44,1
11517,Hace 2 dias,Boken Entrenamiento,1237.58,5
11518,2023-08-04,Katana Acero,57.98,1
11519,Ayer,Nodachi Elite,74.98,9
11520,2023-08-04,Boken Entrenamiento,1325.85,1
11521,Hace 2 dias,Tanto Madera,74.2,5
11522,Hace 2 dias,Tanto Madera,306.07,5
11523,2023-04-06,Katana Acero,1169.82,6
11524,07-03-2023,Tanto Madera,892.84,7
11525,2023-04-03,Nodachi Elite,166.12,4
11526,2023-11-16,Katana Acero,470.33,4
11527,02-14-2023,Tanto Madera,571.98,7
11528,2023-10-04,Katana Acero,1419.03,9
11529,Ayer,Nodachi Elite,928.2,10
11530,Ayer,Nodachi Elite,1168.84,7
11531,06/10/2023,Katana Acero,,-1
11532,2023-03-21,Katana Acero,ERR,2
11533,Hace 2 dias,  Shuriken  ,318.83,4
11534,Ayer,Nodachi Elite,ERR,9
11535,02-11-2023,  Shuriken  ,1201.99,2
11536,02/04/2023,Boken Entrenamiento,886.21,7
11537,2023-09-21,Tanto Madera,594.96,4
11538,2023-12-29,Nodachi Elite,163.33,8
11539,2023-12-01,Nodachi Elite,19.03,3
11540,22/03/2023,Kunai Hierro,352.18,9
11541,Ayer,Shuriken,504.21,9
11542,10-22-2023,Nodachi Elite,1274.36,7
11543,06-14-2023,Boken Entrenamiento,1356.52,4
11544,2023-10-17,Katana Acero,161.35,9
11545,09/05/2023,Shuriken,,5
11546,03-26-2023,Shuriken,,4
11547,2023-10-24,Shuriken,ERR,2
11548,11-24-2023,Shuriken,49.73,4
11548,11-24-2023,Shuriken,49.73,4
11549,2023-05-14,Katana Acero,756.28,8
11550,19/10/2023,Kunai Hierro,662.38,8
11551,2023-06-19,Tanto Madera,453.33,10
11552,04-21-2023,Boken Entrenamiento,304.91,4
11553,01-01-2024,Boken Entrenamiento,778.02,5
11554,07-26-2023,Boken Entrenamiento,1375.42,10
11555,2023-10-20,Katana Acero,88.87,-1
11556,2023-01-09,Boken Entrenamiento,326.15,4
11557,Ayer,Boken Entrenamiento,660.66,7
11558,2023-11-03,Boken Entrenamiento,858.69,4
11559,Hace 2 dias,Tanto Madera,1265.15,2
11560,2023-06-29,Shuriken,165.4,4
11561,Hace 2 dias,Tanto Madera,ERR,10
11562,Ayer,Kunai Hierro,263.74,3
11563,08-28-2023,Shuriken,110.12,3
11564,2023-05-05,Shuriken,1370.83,10
11565,20/07/2023,Tanto Madera,760.14,9
11566,Ayer,katana acero,31.63,8
11567,04-09-2023,Tanto Madera,780.92,2
11568,05/01/2023,Shuriken,1039.2,3
11569,Ayer,Boken Entrenamiento,390.91,10
11570,2023-09-03,Kunai Hierro,948.37,5
11571,21/02/2023,boken entrenamiento,1215.71,1
11572,2023-05-07,Boken Entrenamiento,191.49,8
11573,2023-10-20,Boken Entrenamiento,446.08,2
11574,2023-05-07,Katana Acero,ERR,2
11575,08/08/2023,Tanto Madera,ERR,10
11576,2023-05-09,Boken Entrenamiento,1365.61,5
11577,Ayer,tanto madera,13.49,7
11578,08-19-2023,Katana Acero,987.42,7
11579,27/02/2023,Boken Entrenamiento,597.78,6
11580,Ayer,Shuriken,590.14,9
11581,2023-02-10,  Boken Entrenamiento  ,815.2,9
11582,Ayer,Kunai Hierro,856.96,6
11583,Ayer,  Katana Acero  ,110.42,10
11584,26/01/2023,Nodachi Elite,641.79,10
11585,07-27-2023,Boken Entrenamiento,1019.99,4
11586,2023-02-25,Shuriken,,7
11587,09/01/2023,Katana Acero,968.99,4
11587,09/01/2023,Katana Acero,968.99,4
11588,01-09-2023,Boken Entrenamiento,696.22,10
11589,07-22-2023,Shuriken,640.45,4
11590,05-30-2023,Kunai Hierro,298.42,8
11591,2023-02-14,Tanto Madera,1402.05,8
11592,Hace 2 dias,Katana Acero,292.27,7
11593,01-29-2023,Nodachi Elite,376.4,4
11594,Hace 2 dias,Boken Entrenamiento,1322.61,3
11595,03/06/2023,  Shuriken  ,1421.14,6
11596,2023-10-14,Shuriken,398.75,7
11597,2023-01-31,  Shuriken  ,1347.27,4
11598,2023-09-22,Boken Entrenamiento,,9
11599,11/04/2023,Boken Entrenamiento,75.58,3
11600,Ayer,Nodachi Elite,475.72,8
11601,11-07-2023,Tanto Madera,,2
11602,11-27-2023,Tanto Madera,981.58,3
11603,2023-06-30,Tanto Madera,1478.4,7
11604,Hace 2 dias,Shuriken,974.77,2
11605,09-29-2023,Katana Acero,1238.48,1
11606,Ayer,Boken Entrenamiento,763.25,6
11607,10-23-2023,Nodachi Elite,157.33,10
11608,04/02/2023,Shuriken,452.09,8
11609,24/05/2023,Boken Entrenamiento,1399.13,8
11610,Ayer,Boken Entrenamiento,561.86,5
11611,27/03/2023,  Shuriken  ,869.28,1
11612,20/09/2023,Tanto Madera,104.68,3
11613,2023-10-31,Nodachi Elite,,1
11614,Hace 2 dias,Shuriken,,6
11615,10-09-2023,Tanto Madera,548.97,3
11615,10-09-2023,Tanto Madera,548.97,3
11616,2023-08-23,katana acero,470.34,6
11617,19/06/2023,Nodachi Elite,1438.23,4
11618,Hace 2 dias,Kunai Hierro,1192.33,3
11619,02-22-2023,Kunai Hierro,577.7,8
11620,07-17-2023,Boken Entrenamiento,981.83,4
11621,2023-03-12,Kunai Hierro,285.27,2
11622,04/01/2023,shuriken,70.88,1
11623,2023-06-11,Nodachi Elite,1290.94,9
11624,01/06/2023,Nodachi Elite,1198.16,8
11625,2023-02-26,Tanto Madera,882.12,10
11626,01-30-2023,Tanto Madera,1333.57,4
11627,10-02-2023,Katana Acero,1112.68,1
11628,Hace 2 dias,Nodachi Elite,301.43,6
11629,06/09/2023,Katana Acero,227.07,3
11629,06/09/2023,Katana Acero,227.07,3
11630,20/12/2023,Katana Acero,1406.66,3
11631,2023-01-09,Nodachi Elite,488.36,9
11632,05-28-2023,Katana Acero,1379.94,5
11633,10-10-2023,Katana Acero,1067.14,5
11634,12-26-2023,shuriken,235.7,8
11635,2023-08-14,Nodachi Elite,1365.49,4
11636,Hace 2 dias,Shuriken,1211.59,10
11637,01-08-2023,nodachi elite,394.13,2
11638,22/04/2023,Katana Acero,573.19,5
11639,04/05/2023,Katana Acero,1454.75,8
11640,2023-02-20,Boken Entrenamiento,1047.23,9
11641,11-26-2023,Katana Acero,123.4,1
11642,2024-01-01,Katana Acero,,3
11643,Hace 2 dias,Tanto Madera,562.74,5
11644,15/11/2023,Katana Acero,443.6,5
11645,17/04/2023,Nodachi Elite,494.14,3
11646,05-10-2023,Katana Acero,12.14,8
11647,07-09-2023,Katana Acero,1166.74,5
11648,Ayer,Katana Acero,,3
11649,Ayer,Kunai Hierro,481.2,9
11650,11-22-2023,Kunai Hierro,210.75,2
11651,12-29-2023,Nodachi Elite,947.72,3
11652,07-25-2023,Tanto Madera,889.07,3
11653,05-26-2023,Tanto Madera,464.01,7
11654,Ayer,Kunai Hierro,1177.16,6
11655,2023-04-03,Shuriken,523.83,9
11656,22/08/2023,Tanto Madera,198.8,7
11657,05-11-2023,  Katana Acero  ,97.07,3
11658,Ayer,Katana Acero,,6
11659,Hace 2 dias,nodachi elite,294.43,7
11660,07-15-2023,Shuriken,415.1,9
11661,06-13-2023,Kunai Hierro,,5
11662,06/10/2023,katana acero,277.12,2
11663,Hace 2 dias,Nodachi Elite,178.53,1
11664,25/01/2023,Katana Acero,184.32,5
11665,2023-10-29,Katana Acero,470.98,-1
11666,2023-04-19,Boken Entrenamiento,539.59,7
11667,03-24-2023,Nodachi Elite,788.92,9
11668,08-20-2023,Nodachi Elite,1082.02,1
11669,09-13-2023,Shuriken,178.56,10
11670,12-25-2023,Katana Acero,981.75,6
11671,06-13-2023,Shuriken,635.17,1
11672,Hace 2 dias,Katana Acero,347.61,3
11673,22/07/2023,Tanto Madera,1378.82,10
11674,12-22-2023,Katana Acero,759.04,9
11675,03/04/2023,Shuriken,26.37,3
11676,Hace 2 dias,katana acero,1234.11,3
11677,18/02/2023,Kunai Hierro,640.39,6
11678,2023-07-08,Katana Acero,333.03,8
11679,12-26-2023,Katana Acero,76.57,2
11680,Hace 2 dias,Boken Entrenamiento,513.81,5
11681,Hace 2 dias,Tanto Madera,757.14,8
11681,Hace 2 dias,Tanto Madera,757.14,8
11682,2023-08-03,Boken Entrenamiento,1138.55,5
11683,08-22-2023,Nodachi Elite,580.47,1
11684,04/03/2023,Nodachi Elite,1428.95,9
11685,02-01-2023,Shuriken,1031.36,6
11686,2023-04-02,Katana Acero,1413.24,5
11687,2023-01-31,Nodachi Elite,1485.28,6
11688,05/12/2023,Tanto Madera,190.93,5
11689,08-07-2023,Nodachi Elite,98.99,7
11690,Ayer,Boken Entrenamiento,25.72,4
11691,2023-12-14,Nodachi Elite,905.31,7
11691,2023-12-14,Nodachi Elite,905.31,7
11692,18/08/2023,Katana Acero,646.61,3
11693,Hace 2 dias,Tanto Madera,ERR,4
11694,2023-09-19,Shuriken,ERR,5
11695,2023-03-06,Katana Acero,1171.9,1
11696,2023-11-28,  Nodachi Elite  ,1290.3,7
11697,18/10/2023,Nodachi Elite,196.15,2
11698,28/10/2023,Nodachi Elite,545.83,10
11699,Hace 2 dias,Tanto Madera,389.39,4
11700,05-22-2023,Katana Acero,1024.31,10
11701,2023-01-26,  Boken Entrenamiento  ,677.07,1
11702,Ayer,Nodachi Elite,1468.91,10
11703,2023-05-12,Nodachi Elite,1233.08,10
11704,2023-09-29,Katana Acero,,1
11705,Hace 2 dias,Kunai Hierro,1460.51,1
11706,2023-04-08,Boken Entrenamiento,481.84,5
11707,2023-01-17,Katana Acero,1382.39,9
11708,2023-11-05,Katana Acero,605.74,5
11709,Ayer,Katana Acero,833.65,8
11709,Ayer,Katana Acero,833.65,8
11710,10-28-2023,Boken Entrenamiento,873.33,1
11711,07-31-2023,Kunai Hierro,887.2,8
11712,2023-06-14,Nodachi Elite,,4
11713,30/10/2023,Shuriken,637.43,6
11714,03-10-2023,Shuriken,1165.7,9
11715,02-08-2023,  Kunai Hierro  ,75.61,8
11716,Ayer,Boken Entrenamiento,255.68,6
11717,2023-07-28,katana acero,438.22,1
11718,12-24-2023,Tanto Madera,239.88,4
11719,11-26-2023,Boken Entrenamiento,1456.7,6
11720,2023-12-24,Nodachi Elite,341.77,7
11721,28/07/2023,Kunai Hierro,1267.16,2
11722,2023-06-24,Nodachi Elite,891.22,5
11723,09-24-2023,Nodachi Elite,548.3,10
11724,Ayer,Boken Entrenamiento,1462.92,4
11725,2023-02-04,Kunai Hierro,462.35,10
11726,Ayer,Katana Acero,710.86,9
11727,2023-12-16,Katana Acero,1210.15,7
11727,2023-12-16,Katana Acero,1210.15,7
11728,06/10/2023,Shuriken,742.48,2
11729,10/10/2023,Boken Entrenamiento,1401.2,1
11730,Hace 2 dias,Nodachi Elite,1416.12,9
11730,Hace 2 dias,Nodachi Elite,1416.12,9
11731,28/03/2023,Tanto Madera,1416.95,6
11732,Ayer,  Boken Entrenamiento  ,953.7,9
11733,03/12/2023,Katana Acero,ERR,4
11734,Hace 2 dias,Kunai Hierro,481.49,9
11735,2023-05-06,Kunai Hierro,784.82,4
11736,17/01/2023,Boken Entrenamiento,653.16,6
11737,Ayer,Tanto Madera,1127.54,6
11738,01-06-2023,Tanto Madera,ERR,9
11739,Hace 2 dias,tanto madera,768.81,8
11740,21/11/2023,Boken Entrenamiento,64.23,3
11741,2023-10-20,Tanto Madera,396.01,1
11742,25/01/2023,  Kunai Hierro  ,253.18,2
11743,2023-04-27,Kunai Hierro,1165.72,5
11744,12-06-2023,Kunai Hierro,287.14,1
11745,2023-02-26,Nodachi Elite,1135.19,7
11746,26/03/2023,Kunai Hierro,1356.37,4
11747,24/09/2023,Tanto Madera,1223.78,6
11748,27/08/2023,Boken Entrenamiento,ERR,1
11749,Hace 2 dias,Katana Acero,687.63,2
11750,05/10/2023,Boken Entrenamiento,69.49,9
11751,Hace 2 dias,Tanto Madera,955.82,7
11752,2023-11-30,Katana Acero,730.15,3
11753,08-03-2023,Kunai Hierro,471.19,1
11754,2023-11-12,Nodachi Elite,59.35,8
11755,2023-03-16,Shuriken,1251.21,1
11756,05/05/2023,Nodachi Elite,1020.47,9
11757,05-23-2023,Kunai Hierro,1265.08,2
11758,05-29-2023,Tanto Madera,428.29,4
11759,Ayer,Boken Entrenamiento,620.43,6
11760,24/01/2023,Kunai Hierro,70.12,6
11761,Hace 2 dias,Shuriken,1006.41,3
11762,Ayer,Nodachi Elite,470.16,1
11763,Hace 2 dias,Kunai Hierro,427.79,3
11764,2023-10-12,Katana Acero,687.78,4
11765,Hace 2 dias,Tanto Madera,60.54,2
11766,2023-05-31,Boken Entrenamiento,333.2,1
11767,25/04/2023,Boken Entrenamiento,1343.89,5
11768,03/06/2023,Kunai Hierro,103.65,4
11769,29/11/2023,tanto madera,982.71,4
11770,29/07/2023,Tanto Madera,728.19,6
11771,31/10/2023,Tanto Madera,863.04,9
11772,05-06-2023,Nodachi Elite,795.34,10
11773,11-09-2023,Tanto Madera,561.15,6
11774,2023-09-13,Kunai Hierro,1439.12,8
11775,Ayer,tanto madera,534.27,4
11776,04-03-2023,Kunai Hierro,ERR,10
11777,2023-02-10,Boken Entrenamiento,533.38,10
11778,03-13-2023,boken entrenamiento,958.9,3
11779,01-09-2023,Tanto Madera,276.13,7
11780,Ayer,Boken Entrenamiento,834.66,10
11781,06-26-2023,Katana Acero,1396.78,6
11782,2023-06-03,Nodachi Elite,1443.22,5
11783,12-07-2023,Nodachi Elite,1405.01,10
11784,2023-10-02,Boken Entrenamiento,1254.0,4
11785,Ayer,Nodachi Elite,1263.03,8
11786,09-12-2023,Shuriken,1372.12,4
11787,Hace 2 dias,Nodachi Elite,197.79,2
11788,2023-02-08,Nodachi Elite,379.01,6
11789,29/06/2023,Katana Acero,1081.94,3
11790,Ayer,  Katana Acero  ,1207.57,3
11791,09/01/2023,Katana Acero,788.92,9
11792,2023-01-17,Katana Acero,243.53,2
11793,2023-10-20,  Tanto Madera  ,785.84,5
11794,04/03/2023,Boken Entrenamiento,1014.48,7
11795,Ayer,Boken Entrenamiento,1356.76,7
11796,2023-11-30,Boken Entrenamiento,1002.5,1
11797,12/09/2023,Nodachi Elite,1089.15,7
11798,2023-08-10,Nodachi Elite,343.45,9
11799,2023-07-23,Shuriken,795.86,10
